Order ID,Product Name,Category,Price,Quantity,Customer Name,Date
,,Sports,unknown,,John,
,,,297.71,,john ,
,,Sports,406.12,,,
,Messi,sports,,,John,
,MESSI,Elec ,,,J0hn,
ORD2668,,Elec ,,-1,JOHN,
2669,,Sports,unknown,5,,
,,,unknown,-1,,
2671,MESSI,Electronics,,,John,2024/13/01
2672,Messi,Sports,,,JOHN,01/02/2024
ORD2673,Messi!!,Electronics,unknown,,JOHN,2024-01-01
ORD2674,,sports,,,,2024-01-01
,MESSI,sports,,,,01/02/2024
ORD2676,messi,sports,unknown,,,01/02/2024
ORD2677,,Sports,433.88,,john ,
,,Elec ,,,,2024/13/01
,MESSI,,unknown,,J0hn,01/02/2024
ORD2680,MESSI,,486.76,,john ,2024-01-01
2681,,Sports,,1,john ,
,Messi,Electronics,336.87,,John,01/02/2024
ORD2683, Messi ,Elec ,unknown,4,John,
,Messi,Sports,,-1,J0hn,
ORD2685,Messi,Electronics,,,john ,
2686,,sports,unknown,,John,01/02/2024
,Messi,,,,John,
2688, Messi ,,,-1,JOHN,2024/13/01
ORD2689,Messi,,unknown,,,
,Messi,,,,JOHN,2024-01-01
,Messi,Sports,,-1,J0hn,
ORD2692,messi,sports,,,john ,2024-01-01
,messi,Sports,unknown,3,,
,Messi,Electronics,,-1,JOHN,
,Messi!!,sports,476.5,,,
,Messi!!,Sports,,6,JOHN,
2697, Messi ,,,,JOHN,
ORD2698,MESSI,,,,John,
,,Elec ,,4,,
,,,unknown,,john ,2024/13/01
2701,Messi,,,-1,,2024-01-01
,,Electronics,,6,JOHN,
ORD2703,messi,,unknown,,,
ORD2704,Messi,Elec ,,-1,john ,2024/13/01
ORD2705,messi,Elec ,unknown,6,John,2024-01-01
ORD2706,messi,sports,,-1,JOHN,01/02/2024
2707,,Electronics,,,john ,2024-01-01
,MESSI,Electronics,unknown,1,john ,
2709,MESSI,,447.62,,John,01/02/2024
,,sports,24.12,3,,
,MESSI,sports,unknown,6,,
ORD2712,Messi!!,Electronics,unknown,,JOHN,2024-01-01
,,Sports,unknown,,,01/02/2024
ORD2714,,,,,john ,2024/13/01
2715,MESSI,Electronics,unknown,-1,J0hn,
,Messi!!,,,,John,2024/13/01
2717, Messi ,,,,John,01/02/2024
, Messi ,Elec ,,,J0hn,2024/13/01
2719,,Sports,unknown,-1,John,2024/13/01
2720,,Elec ,unknown,6,J0hn,
ORD2721,,,384.01,1,john ,2024/13/01
,messi,,105.74,,John,
ORD2723,MESSI,,258.83,5,JOHN,2024/13/01
,Messi!!,,,3,John,
ORD2725,Messi,,,,JOHN,
,Messi,Electronics,unknown,,,2024-01-01
,messi,Elec ,,,JOHN,
,Messi,Electronics,unknown,-1,john ,2024-01-01
,Messi,Sports,485.05,,JOHN,01/02/2024
2730,MESSI,Elec ,,,,2024-01-01
ORD2731,messi,Sports,,6,John,2024/13/01
,MESSI,Sports,136.27,,john ,
,Messi!!,,27.27,,JOHN,
,Messi!!,,,,,2024/13/01
ORD2735,Messi,Sports,,-1,,
,,Electronics,unknown,,JOHN,
,MESSI,,,,,01/02/2024
ORD2738,Messi,Elec ,,,John,01/02/2024
ORD2739,,Elec ,unknown,10,,01/02/2024
,,,unknown,1,John,
2741,Messi,Elec ,435.34,,John,
ORD2742,,Sports,,-1,,2024/13/01
ORD2743,Messi,Electronics,,,J0hn,2024-01-01
, Messi ,Elec ,,,,
2745,Messi,,,,john ,
ORD2746, Messi ,Elec ,,,John,2024/13/01
,,Sports,,-1,J0hn,2024/13/01
, Messi ,sports,unknown,,JOHN,
,,,unknown,,,2024/13/01
ORD2750,messi,sports,unknown,,,01/02/2024
,Messi!!,,,-1,J0hn,01/02/2024
ORD2752,Messi,sports,301.31,3,,
,Messi!!,Electronics,,,,2024-01-01
,,Sports,,,John,
ORD2755,,,,,john ,
ORD2756,MESSI,Sports,21.14,,,2024/13/01
2757,messi,Elec ,unknown,-1,john ,2024-01-01
,Messi!!,Sports,,-1,John,
,messi,Sports,,-1,J0hn,
, Messi ,Sports,unknown,,,
,MESSI,Electronics,,,,2024/13/01
ORD2762,Messi,,,,J0hn,
ORD2763,MESSI,,403.03,3,JOHN,01/02/2024
, Messi ,sports,,,John,
2765, Messi ,Elec ,unknown,,john ,2024-01-01
,MESSI,Sports,unknown,9,John,2024/13/01
,MESSI,Electronics,435.66,-1,,2024/13/01
ORD2768,,Electronics,,-1,JOHN,2024-01-01
ORD2769,,sports,,,,01/02/2024
ORD2770,Messi!!,Elec ,,,John,2024/13/01
,Messi,Elec ,97.69,,,01/02/2024
,messi,,133.45,,John,01/02/2024
,messi,Sports,337.01,-1,john ,
2774,messi,,unknown,-1,john ,
,messi,Electronics,481.55,,JOHN,2024-01-01
ORD2776,MESSI,Electronics,,,John,01/02/2024
,Messi!!,,9.31,-1,,2024/13/01
ORD2778,Messi,Sports,424.21,,,
ORD2779,Messi,,unknown,,J0hn,
2780,Messi!!,Electronics,unknown,8,JOHN,2024/13/01
2781,messi,sports,,-1,John,2024/13/01
,MESSI,Electronics,unknown,-1,,
ORD2783, Messi ,,19.11,,,2024/13/01
2784,,,145.03,-1,,01/02/2024
,messi,Elec ,375.4,,J0hn,2024-01-01
, Messi ,Elec ,73.76,,John,2024/13/01
ORD2787,,,unknown,,,2024/13/01
2788,messi,Elec ,unknown,2,john ,2024/13/01
,Messi,Elec ,,-1,J0hn,2024-01-01
2790,Messi!!,Elec ,,4,,
2791, Messi ,Elec ,,,,01/02/2024
,,,,3,,2024-01-01
2793,Messi,,404.27,,J0hn,2024-01-01
,,Electronics,,,,2024-01-01
2795,,Elec ,324.48,,john ,
, Messi ,Electronics,68.44,,,
2797,,Sports,unknown,8,john ,
,MESSI,sports,,-1,,
,messi,Elec ,,,John,
,,,450.65,-1,JOHN,
, Messi ,,,-1,,2024-01-01
2802,Messi!!,Elec ,,2,,01/02/2024
,MESSI,Elec ,,,,
ORD2804,messi,Sports,,,,2024/13/01
2805,Messi,sports,,,,
,MESSI,sports,,,,01/02/2024
2807,,,unknown,7,,01/02/2024
,Messi,Elec ,120.31,-1,John,2024/13/01
,Messi,,unknown,,,01/02/2024
,,,unknown,-1,,
,Messi!!,,,,J0hn,2024-01-01
, Messi ,,unknown,,john ,2024-01-01
,Messi,sports,,-1,J0hn,
ORD2814,Messi,Electronics,unknown,,john ,
,,sports,59.6,-1,,2024-01-01
2816,,Electronics,,-1,JOHN,01/02/2024
ORD2817,MESSI,sports,unknown,,john ,2024/13/01
,Messi,Elec ,,,john ,
ORD2819,messi,Sports,,-1,john ,
2820,Messi,Sports,,-1,john ,
,MESSI,,,2,John,
2822,Messi,,,,John,2024/13/01
,messi,Electronics,unknown,,john ,01/02/2024
2824,,Electronics,,7,John,01/02/2024
ORD2825,,,,,J0hn,2024/13/01
2826,,Electronics,442.16,,John,01/02/2024
,Messi,Electronics,,,JOHN,
2828,,,220.71,,John,
,MESSI,,404.68,8,,
,Messi,Sports,,,J0hn,01/02/2024
2831, Messi ,Elec ,unknown,3,,
,messi,,,,John,2024/13/01
2833,MESSI,Sports,unknown,,,
ORD2834,,,,,John,2024-01-01
ORD2835,MESSI,Electronics,unknown,,John,
ORD2836,,Elec ,unknown,,John,2024/13/01
, Messi ,Elec ,unknown,-1,,2024/13/01
2838,,,,-1,J0hn,2024/13/01
,,,,,JOHN,2024/13/01
,Messi,Electronics,,-1,John,2024/13/01
2841,Messi,,unknown,,john ,
,,,185.45,-1,,01/02/2024
, Messi ,,357.74,2,JOHN,01/02/2024
,messi,Sports,,3,JOHN,2024/13/01
, Messi ,,unknown,,john ,2024/13/01
ORD2846,,,unknown,,,01/02/2024
,Messi!!,Elec ,,,john ,01/02/2024
, Messi ,,,4,,01/02/2024
,messi,Elec ,444.61,,,01/02/2024
,MESSI,sports,,9,,01/02/2024
,,Sports,,-1,,2024-01-01
,,Sports,,,,01/02/2024
2853,messi,Electronics,unknown,2,,
, Messi ,,,2,john ,2024-01-01
,,sports,,2,J0hn,
,,,,-1,john ,2024-01-01
2857, Messi ,Electronics,63.53,,John,2024-01-01
2858,messi,sports,,,john ,2024-01-01
,messi,,290.91,,,
,messi,,142.44,7,,
, Messi ,Electronics,,3,JOHN,2024/13/01
,Messi!!,,317.36,,JOHN,
,,Electronics,unknown,7,John,2024/13/01
,,Electronics,unknown,9,john ,2024/13/01
ORD2865,,Sports,75.31,8,john ,2024/13/01
2866,,sports,340.39,6,John,2024/13/01
, Messi ,Sports,87.3,-1,,
,messi,Sports,,,John,2024/13/01
,messi,,,-1,J0hn,2024-01-01
ORD2870,Messi,,unknown,-1,JOHN,2024-01-01
,Messi,Elec ,,2,JOHN,
ORD2872,,Elec ,,10,,01/02/2024
2873,,,,,John,01/02/2024
,MESSI,sports,,,John,2024/13/01
,Messi!!,Elec ,unknown,,,
,Messi!!,,unknown,5,J0hn,
,,,,-1,,2024/13/01
2878,Messi!!,,273.25,,J0hn,
ORD2879,,Sports,,-1,John,01/02/2024
2880, Messi ,Elec ,unknown,,john ,2024-01-01
2881,,Elec ,59.07,-1,J0hn,
ORD2882,messi,,unknown,,J0hn,2024-01-01
,,Elec ,224.86,,J0hn,01/02/2024
,Messi,Elec ,,,john ,2024-01-01
2885,Messi,,unknown,,,
ORD2886, Messi ,,,-1,,
ORD2887,,,378.45,-1,,2024/13/01
,Messi,,229.24,,J0hn,01/02/2024
,,Elec ,94.71,-1,JOHN,2024/13/01
,,sports,,,JOHN,
ORD2891,,sports,14.41,,,2024-01-01
2892,messi,Electronics,24.71,10,John,
,,Sports,unknown,,,2024/13/01
ORD2894,,,unknown,7,John,01/02/2024
,MESSI,Electronics,,-1,john ,2024-01-01
,MESSI,Electronics,,,JOHN,
2897,MESSI,,,,,2024/13/01
,Messi!!,Electronics,,-1,John,01/02/2024
ORD2899,Messi!!,Electronics,,,John,
, Messi ,,,7,JOHN,2024-01-01
ORD2901,messi,Elec ,21.68,8,,
,,,,,JOHN,
, Messi ,,,,J0hn,2024/13/01
ORD2904,Messi,sports,,9,,2024-01-01
,,Sports,361.6,,J0hn,2024-01-01
ORD2906,Messi,,487.14,,J0hn,2024/13/01
,messi,Electronics,21.97,,J0hn,2024-01-01
ORD2908,MESSI,Elec ,,7,J0hn,2024-01-01
ORD2909,Messi!!,,197.76,,,2024-01-01
,,Elec ,448.95,4,J0hn,
,Messi!!,Elec ,250.54,,JOHN,01/02/2024
2912,Messi,Sports,494.61,,,2024/13/01
ORD2913,MESSI,,,-1,,2024/13/01
,messi,,unknown,,,2024/13/01
,MESSI,,,10,,01/02/2024
2916,MESSI,,unknown,-1,JOHN,
ORD2917,MESSI,sports,158.07,5,,01/02/2024
2918,Messi!!,Elec ,185.4,,,
2919,MESSI,,346.71,,,2024-01-01
2920, Messi ,,,2,john ,
ORD2921,Messi,sports,unknown,-1,John,
,messi,,,,,
,messi,Electronics,,-1,,
,messi,Sports,,-1,JOHN,2024/13/01
,,,,-1,JOHN,
, Messi ,Sports,,-1,john ,
,,Sports,183.44,,John,
,Messi,sports,,-1,,
,Messi!!,,,,J0hn,2024/13/01
ORD2930,,,unknown,4,john ,01/02/2024
,,,,,,01/02/2024
,MESSI,,,6,J0hn,
ORD2933,Messi,,,,john ,2024-01-01
ORD2934,Messi,sports,unknown,9,,
,Messi!!,,239.26,-1,,
,Messi,Elec ,,1,John,2024/13/01
,MESSI,Sports,6.99,1,J0hn,01/02/2024
,messi,sports,37.46,,J0hn,
,MESSI,Sports,unknown,,J0hn,01/02/2024
,Messi!!,Sports,,-1,john ,2024/13/01
ORD2941, Messi ,Elec ,,5,John,
ORD2942,,,,-1,J0hn,2024/13/01
ORD2943,,,unknown,,JOHN,2024/13/01
,MESSI,sports,94.82,9,,2024/13/01
ORD2945,MESSI,,325.67,,John,2024/13/01
2946,Messi,Elec ,unknown,-1,John,2024/13/01
,Messi!!,sports,,,JOHN,
,,sports,,6,JOHN,01/02/2024
2949,MESSI,sports,274.25,,John,2024/13/01
,Messi!!,,72.42,,,2024/13/01
2951,Messi!!,,211.88,3,J0hn,01/02/2024
2952,messi,sports,,,J0hn,01/02/2024
2953, Messi ,Elec ,,,,2024-01-01
ORD2954,Messi!!,Electronics,unknown,,J0hn,
2955,,,unknown,-1,JOHN,2024-01-01
2956,Messi,Sports,unknown,,john ,2024-01-01
ORD2957,MESSI,Electronics,324.21,,John,01/02/2024
2958, Messi ,,428.71,,,01/02/2024
,messi,Electronics,87.35,,JOHN,2024/13/01
ORD2960,Messi,,,6,John,2024-01-01
,messi,sports,,,John,2024-01-01
2962,,sports,,,john ,2024-01-01
ORD2963,,Electronics,312.78,-1,john ,01/02/2024
ORD2964,messi,,318.29,,J0hn,
ORD2965,messi,,unknown,,john ,2024-01-01
,messi,Sports,,-1,J0hn,
,Messi,sports,442.36,-1,john ,2024/13/01
ORD2968,Messi!!,,,7,JOHN,
2969,,Electronics,,5,John,
2970, Messi ,,unknown,,,01/02/2024
,,sports,unknown,,john ,
,,Sports,275.08,,J0hn,
,Messi!!,Sports,,3,JOHN,01/02/2024
2974,Messi!!,Electronics,253.28,-1,JOHN,
2975,MESSI,sports,,-1,john ,01/02/2024
2976,Messi!!,sports,,-1,John,
ORD2977,MESSI,Sports,147.2,4,John,
2978,messi,Electronics,,,John,2024-01-01
ORD2979,messi,Electronics,,,,01/02/2024
, Messi ,,unknown,4,John,
,MESSI,sports,,,,
2982,Messi!!,Sports,,,J0hn,01/02/2024
,,sports,,,John,2024/13/01
ORD2984,messi,Sports,,,,
,MESSI,,,,J0hn,01/02/2024
ORD2986,MESSI,,unknown,8,JOHN,01/02/2024
,,Electronics,unknown,2,,2024-01-01
2988,,Sports,218.42,-1,John,
,Messi,sports,unknown,,,
, Messi ,sports,,,John,
2991,MESSI,Sports,,,,2024/13/01
, Messi ,,unknown,-1,,
,MESSI,,unknown,,John,01/02/2024
ORD2994,Messi!!,,,,JOHN,
2995,messi,,273.5,4,JOHN,2024/13/01
ORD2996,Messi!!,Elec ,unknown,1,,
,MESSI,sports,,-1,,2024-01-01
,Messi,sports,463.86,3,John,
,Messi,Electronics,unknown,-1,John,01/02/2024
,Messi,sports,,8,,2024-01-01
ORD3001,Messi,,unknown,,john ,
ORD3002,messi,Elec ,,,J0hn,
,,Sports,,,john ,
,Messi!!,,,-1,JOHN,
,Messi,Electronics,,,john ,
ORD3006,MESSI,,,,JOHN,01/02/2024
ORD3007,Messi!!,,,,,
,MESSI,Elec ,unknown,,JOHN,
3009,,Sports,unknown,,J0hn,2024-01-01
,,Elec ,,-1,john ,
3011,,,21.37,8,J0hn,
, Messi ,Electronics,56.89,-1,John,2024-01-01
,Messi!!,sports,unknown,-1,J0hn,2024/13/01
3014,,Elec ,unknown,4,,2024-01-01
, Messi ,sports,421.72,,john ,2024-01-01
,Messi!!,sports,,-1,J0hn,2024/13/01
,,,244.51,,JOHN,2024/13/01
,Messi!!,sports,131.38,1,john ,2024-01-01
,messi,,unknown,2,John,
ORD3020,Messi,,,,,2024/13/01
, Messi ,,277.06,,,
ORD3022,messi,Electronics,36.06,-1,J0hn,01/02/2024
,messi,Sports,,-1,,2024/13/01
, Messi ,,246.0,,,2024/13/01
3025,Messi!!,sports,244.75,,John,01/02/2024
,,,,-1,J0hn,
ORD3027,Messi,Sports,,-1,john ,2024/13/01
,Messi!!,,unknown,-1,J0hn,
ORD3029,messi,Elec ,231.58,3,J0hn,01/02/2024
,,Sports,,-1,JOHN,
ORD3031,Messi,,,,JOHN,
3032,,,456.27,,,01/02/2024
3033,messi,,,,,2024/13/01
3034, Messi ,,,,J0hn,
,Messi!!,,,,john ,
3036, Messi ,sports,164.74,9,John,01/02/2024
,Messi!!,,,-1,,2024/13/01
3038,,Sports,,-1,John,01/02/2024
3039,MESSI,Electronics,,,JOHN,01/02/2024
3040,,Electronics,unknown,,,01/02/2024
ORD3041, Messi ,Sports,,7,,01/02/2024
,Messi,Electronics,,-1,JOHN,01/02/2024
3043,Messi!!,Elec ,,7,John,01/02/2024
3044, Messi ,Elec ,174.28,,John,01/02/2024
ORD3045,,Electronics,unknown,,,2024/13/01
,MESSI,,13.67,,John,2024/13/01
3047,Messi,,,-1,john ,
,messi,Sports,,,,2024/13/01
,Messi,Sports,,3,JOHN,01/02/2024
,,Elec ,,5,john ,2024-01-01
3051,,sports,unknown,-1,john ,
,Messi,sports,293.89,3,JOHN,2024/13/01
,messi,Electronics,,2,john ,2024-01-01
ORD3054, Messi ,Elec ,,5,John,
,,Electronics,,,,
ORD3056,MESSI,Elec ,164.07,,JOHN,2024/13/01
,Messi,Electronics,unknown,9,J0hn,
,,,,,J0hn,2024-01-01
,Messi,,,,,
ORD3060, Messi ,sports,,7,J0hn,
,,,,-1,john ,2024/13/01
ORD3062,MESSI,sports,,,J0hn,
ORD3063, Messi ,sports,,-1,john ,
,,,unknown,,john ,2024-01-01
ORD3065,MESSI,Sports,,-1,JOHN,01/02/2024
3066, Messi ,Sports,223.73,-1,J0hn,2024-01-01
ORD3067,Messi,,unknown,,J0hn,2024-01-01
,messi,sports,,,John,2024-01-01
ORD3069,MESSI,,89.04,,,2024/13/01
3070,MESSI,Electronics,427.91,,J0hn,
,MESSI,Elec ,428.93,8,,2024/13/01
,,Electronics,,7,,
,,,283.67,-1,,
3074,Messi!!,,50.01,,,
,,Electronics,141.32,-1,,
ORD3076, Messi ,sports,,,JOHN,2024-01-01
3077,messi,Electronics,unknown,9,john ,
,Messi,Sports,unknown,,JOHN,2024-01-01
3079, Messi ,sports,unknown,,,
,MESSI,Elec ,,7,John,2024-01-01
ORD3081,,Electronics,,4,john ,
,Messi,sports,,,John,01/02/2024
,,,unknown,,J0hn,
,Messi,Electronics,400.25,,,2024/13/01
,Messi,,,,John,01/02/2024
,,,241.22,10,John,2024-01-01
ORD3087,MESSI,Sports,,-1,JOHN,
,MESSI,Sports,unknown,10,John,
ORD3089, Messi ,,,-1,,2024/13/01
,MESSI,,327.32,1,JOHN,
,messi,,unknown,,,
,messi,sports,456.09,-1,john ,
ORD3093, Messi ,,202.67,,,2024-01-01
,,,,1,,
3095,,Electronics,,,JOHN,2024/13/01
,Messi!!,Elec ,299.96,,,
ORD3097,MESSI,,unknown,,JOHN,2024/13/01
,Messi!!,Electronics,,4,JOHN,01/02/2024
,MESSI,Electronics,202.63,,John,
ORD3100,,,,,,
3101,,,,-1,JOHN,
, Messi ,sports,,1,john ,2024-01-01
,MESSI,Sports,,,john ,2024/13/01
,Messi!!,Elec ,unknown,1,JOHN,01/02/2024
,Messi!!,,393.71,2,,01/02/2024
,MESSI,sports,,-1,john ,2024/13/01
,messi,,,4,,01/02/2024
,Messi,Elec ,unknown,,JOHN,2024/13/01
3109,,,315.84,,john ,2024-01-01
ORD3110,,sports,,-1,JOHN,01/02/2024
3111,Messi!!,Electronics,unknown,,,
3112,,,135.55,4,JOHN,2024-01-01
,Messi!!,Elec ,,,J0hn,
,Messi,Sports,unknown,,,2024-01-01
ORD3115,MESSI,sports,,,,01/02/2024
ORD3116,Messi,sports,101.24,,J0hn,2024/13/01
ORD3117,,Electronics,,,john ,2024-01-01
,MESSI,,unknown,8,J0hn,
, Messi ,Electronics,,,john ,
,Messi!!,Elec ,,-1,John,2024/13/01
ORD3121,MESSI,sports,unknown,4,john ,01/02/2024
,,,unknown,,John,2024/13/01
,,,,-1,john ,
3124,,,,,,
ORD3125,Messi!!,,,,JOHN,2024-01-01
3126,,Elec ,,,J0hn,2024/13/01
, Messi ,,unknown,,J0hn,
ORD3128,,,,7,,2024-01-01
,,Sports,,,,
,Messi!!,,,,,
,,,66.7,,,01/02/2024
3132,Messi,sports,187.24,,J0hn,
ORD3133,Messi,Electronics,22.82,,john ,01/02/2024
3134,,Sports,,3,,2024/13/01
3135,Messi!!,,427.94,,,
,messi,,,-1,JOHN,2024/13/01
3137,,Electronics,unknown,-1,John,
,Messi,Elec ,276.18,9,JOHN,
,,,477.77,-1,,01/02/2024
ORD3140,,,483.5,-1,J0hn,2024/13/01
,,Electronics,unknown,,John,01/02/2024
3142,messi,Electronics,335.76,10,JOHN,01/02/2024
, Messi ,,unknown,,J0hn,2024-01-01
,,,unknown,8,J0hn,01/02/2024
ORD3145,Messi!!,Electronics,141.98,10,,2024-01-01
ORD3146,,Sports,286.33,,JOHN,2024-01-01
,Messi,sports,,,,
,,Electronics,,1,JOHN,2024/13/01
ORD3149, Messi ,Electronics,142.92,,,
,,sports,unknown,3,john ,
3151,MESSI,Sports,,-1,J0hn,
3152,messi,Elec ,277.43,1,,
,Messi!!,,,,John,01/02/2024
,Messi,,,,JOHN,01/02/2024
ORD3155, Messi ,sports,,,JOHN,2024-01-01
ORD3156,,Sports,,,JOHN,
ORD3157,MESSI,sports,,4,JOHN,
3158,Messi,sports,192.22,,,2024/13/01
3159, Messi ,,,-1,J0hn,
,,Elec ,466.6,,john ,2024-01-01
,Messi!!,Sports,,1,JOHN,2024/13/01
,Messi!!,sports,,,,
ORD3163,Messi!!,Sports,268.58,,,01/02/2024
ORD3164,Messi,Sports,,5,J0hn,2024/13/01
,,Elec ,,,,2024/13/01
3166,Messi,,unknown,,JOHN,2024-01-01
ORD3167,Messi,,,,,
3168,,Sports,,,J0hn,01/02/2024
3169, Messi ,Electronics,,1,J0hn,
ORD3170,,Electronics,,10,john ,
ORD3171, Messi ,Electronics,unknown,,,01/02/2024
3172,messi,Elec ,,10,J0hn,
,,Elec ,,,john ,01/02/2024
3174,,sports,,4,john ,01/02/2024
,,sports,26.72,,john ,2024/13/01
3176,,Sports,unknown,-1,John,
, Messi ,,260.39,8,JOHN,
, Messi ,Elec ,,,,2024/13/01
ORD3179,Messi!!,Electronics,342.79,4,john ,2024-01-01
3180, Messi ,,310.19,-1,J0hn,
3181,MESSI,,unknown,,,2024/13/01
,messi,Sports,unknown,-1,J0hn,2024-01-01
,,,166.08,-1,,2024-01-01
,,sports,,,J0hn,2024-01-01
,,,unknown,,JOHN,2024-01-01
,Messi,Electronics,unknown,,,
3187,Messi!!,,,3,john ,01/02/2024
,,,,8,John,
ORD3189,Messi!!,Elec ,,-1,JOHN,
,,sports,,9,,
3191,messi,,423.17,,John,2024-01-01
3192,,sports,unknown,-1,JOHN,
ORD3193, Messi ,sports,,,J0hn,
,,sports,,,john ,
3195,,Sports,,-1,JOHN,2024-01-01
ORD3196,Messi!!,Electronics,148.39,-1,John,
,Messi,Electronics,,-1,,
3198,MESSI,,67.93,,john ,2024/13/01
3199, Messi ,,,,,2024/13/01
3200,Messi,,unknown,,,
,Messi,Sports,261.26,4,John,
,MESSI,,unknown,-1,John,
,Messi,Elec ,139.99,-1,,2024/13/01
,MESSI,Sports,147.63,,,2024-01-01
,,,,1,J0hn,2024-01-01
, Messi ,sports,194.07,-1,John,2024/13/01
,messi,Elec ,313.66,-1,john ,
, Messi ,Electronics,,,J0hn,2024-01-01
ORD3209,messi,Sports,unknown,3,JOHN,
, Messi ,,,,,01/02/2024
,MESSI,Electronics,,5,,
,,sports,unknown,,,
, Messi ,,,,J0hn,
3214, Messi ,Electronics,,-1,J0hn,2024-01-01
ORD3215,Messi,Sports,317.27,,,2024/13/01
ORD3216,MESSI,sports,,-1,john ,2024/13/01
,,Electronics,,6,J0hn,01/02/2024
ORD3218,,Sports,unknown,,JOHN,01/02/2024
,messi,Electronics,unknown,,John,
3220,,Electronics,unknown,8,J0hn,2024-01-01
,Messi!!,sports,,-1,J0hn,01/02/2024
,Messi,sports,,2,,2024-01-01
3223,Messi,Electronics,,,J0hn,
,Messi!!,Sports,,,John,
3225, Messi ,Sports,,,John,
,messi,Sports,,-1,J0hn,2024/13/01
ORD3227, Messi ,,,,john ,
,MESSI,,24.16,,JOHN,01/02/2024
,MESSI,,,-1,,01/02/2024
ORD3230,Messi,sports,,,J0hn,
,MESSI,,,-1,john ,01/02/2024
,Messi,Elec ,,,,2024-01-01
ORD3233,Messi!!,sports,,-1,,2024-01-01
, Messi ,,,,John,
,Messi!!,,,10,,01/02/2024
, Messi ,sports,,8,john ,
3237, Messi ,Elec ,unknown,,John,2024/13/01
,Messi,Sports,unknown,10,John,2024/13/01
, Messi ,Elec ,,-1,J0hn,
3240, Messi ,Electronics,122.19,4,,2024-01-01
,,sports,,,,2024/13/01
,,Sports,,,,
,,Sports,,-1,,2024/13/01
ORD3244, Messi ,Elec ,,,John,
ORD3245,MESSI,Sports,unknown,2,J0hn,2024/13/01
ORD3246,Messi!!,Electronics,,8,JOHN,2024-01-01
,Messi!!,,325.82,-1,JOHN,01/02/2024
,Messi,Electronics,,,john ,2024-01-01
ORD3249,MESSI,Sports,153.95,-1,john ,2024/13/01
3250,Messi!!,Sports,,-1,john ,
ORD3251,MESSI,Elec ,239.71,10,,01/02/2024
,messi,sports,unknown,,,01/02/2024
ORD3253,Messi!!,Sports,,,john ,2024-01-01
,MESSI,Sports,486.85,8,JOHN,01/02/2024
,Messi!!,,447.55,,John,2024/13/01
3256,Messi,Elec ,unknown,,,2024-01-01
,Messi,Electronics,unknown,,john ,2024-01-01
ORD3258,messi,Electronics,,-1,,2024/13/01
,Messi!!,Sports,,-1,,
,,,,-1,,2024-01-01
,,Elec ,unknown,7,,
,Messi!!,Elec ,,,john ,
ORD3263, Messi ,Elec ,,,J0hn,01/02/2024
ORD3264,Messi!!,sports,,,John,01/02/2024
ORD3265,MESSI,Elec ,80.57,-1,J0hn,
3266,Messi,Sports,119.34,5,J0hn,
, Messi ,,,-1,J0hn,2024/13/01
,,Elec ,unknown,,,
ORD3269,Messi!!,Sports,,-1,,2024-01-01
3270,Messi!!,,,,J0hn,01/02/2024
, Messi ,,unknown,3,JOHN,2024/13/01
,,sports,,,,01/02/2024
ORD3273,MESSI,,69.86,,J0hn,
,messi,Electronics,131.17,,JOHN,
,,Electronics,,,,2024/13/01
ORD3276,Messi,Sports,20.8,,john ,01/02/2024
ORD3277,Messi,sports,395.51,,JOHN,2024/13/01
,Messi,,408.38,,john ,01/02/2024
ORD3279,messi,,,-1,,01/02/2024
,,sports,241.78,6,JOHN,2024-01-01
, Messi ,sports,,,JOHN,01/02/2024
,,,,-1,,01/02/2024
,Messi,,104.11,,,
ORD3284,,sports,unknown,-1,,
, Messi ,sports,,,,
3286,Messi,,,5,JOHN,01/02/2024
ORD3287,messi,Sports,213.99,-1,,
3288,Messi!!,Sports,,10,,2024/13/01
,,Electronics,unknown,-1,J0hn,2024-01-01
3290,messi,Electronics,unknown,-1,john ,
3291,Messi!!,,9.18,-1,J0hn,2024-01-01
ORD3292,Messi!!,sports,unknown,-1,,01/02/2024
ORD3293,,sports,248.38,,JOHN,01/02/2024
,Messi,,unknown,-1,JOHN,2024-01-01
,messi,Elec ,,,,
3296,,Electronics,,,john ,2024/13/01
,messi,sports,,,,01/02/2024
ORD3298,Messi,Elec ,unknown,-1,john ,
3299,messi,,unknown,-1,John,
,,,,-1,JOHN,2024/13/01
,,,,-1,John,01/02/2024
,Messi,Sports,307.47,7,JOHN,2024-01-01
,messi,Elec ,484.24,,,
,Messi,Electronics,,,,
ORD3305, Messi ,Sports,unknown,,,2024-01-01
,Messi,,,9,john ,01/02/2024
,MESSI,,unknown,-1,John,2024-01-01
,messi,Electronics,285.91,,,2024-01-01
3309, Messi ,,,,John,
,,Elec ,,,John,
,,sports,,,,
, Messi ,Electronics,,,John,
,,Elec ,298.18,9,john ,01/02/2024
3314,messi,,,4,John,01/02/2024
3315,MESSI,,unknown,,,
ORD3316, Messi ,Electronics,193.83,4,J0hn,2024-01-01
ORD3317,messi,,,,,01/02/2024
ORD3318,messi,,unknown,5,J0hn,
,MESSI,,,,,2024/13/01
3320,Messi,,,,john ,01/02/2024
,MESSI,Electronics,76.05,-1,,
ORD3322,MESSI,Elec ,,7,John,2024/13/01
,messi,Sports,,,JOHN,
,,,398.48,,,01/02/2024
